EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AvgSatisfaction,SatGroup,AttrRisk,AttrReason,Recommendations
RM1291,34,26-35,True,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,5346,5k-10k,4,False,17,3,3,1,11,3,2,7,1,0,7,2.5,Medium,False,,
RM874,36,36-45,False,Travel_Rarely,Research & Development,6,4,Life Sciences,3,Male,1,1,Laboratory Technician,3,Divorced,2741,Upto 5k,1,False,14,3,3,1,7,4,3,7,7,1,7,3.0,Medium,False,,
RM204,40,36-45,False,Travel_Rarely,Research & Development,19,2,Medical,3,Male,3,2,Laboratory Technician,4,Married,2741,Upto 5k,8,True,15,3,3,1,15,2,4,7,2,3,7,3.5,High,False,,
RM362,40,36-45,False,Travel_Rarely,Research & Development,10,4,Life Sciences,4,Female,4,1,Laboratory Technician,3,Married,2213,Upto 5k,3,True,13,3,3,1,10,3,3,7,7,1,,3.2,High,False,,
RM668,41,36-45,True,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Female,1,1,Laboratory Technician,4,Divorced,2778,Upto 5k,4,True,13,3,3,1,10,1,2,7,7,1,0,2.8,Medium,False,,
RM931,51,46-55,False,Travel_Frequently,Research & Development,6,2,Medical,2,Female,2,1,Laboratory Technician,3,Single,2838,Upto 5k,0,False,14,3,2,0,8,6,2,7,0,7,7,2.2,Medium,False,,
RM436,33,26-35,True,Travel_Rarely,Research & Development,15,1,Medical,2,Male,3,3,Manager,3,Married,13610,10k-15k,7,True,12,3,4,0,15,2,4,7,6,7,7,3.2,High,False,,
RM277,35,26-35,False,Travel_Rarely,Research & Development,22,3,Life Sciences,2,Female,4,3,Manager,2,Divorced,11996,10k-15k,7,False,18,3,2,1,10,6,2,7,7,6,2,2.0,Low,False,,
RM148,41,36-45,False,Travel_Frequently,Research & Development,10,3,Life Sciences,4,Male,2,4,Manager,1,Divorced,17181,15k+,4,False,13,3,2,1,21,2,2,7,6,7,7,2.2,Medium,False,,
RM264,46,46-55,False,Travel_Rarely,Sales,2,3,Technical Degree,3,Female,1,4,Manager,2,Married,16872,15k+,3,True,12,3,2,1,28,2,2,7,7,7,7,2.2,Medium,False,,
RM234,50,46-55,False,Travel_Rarely,Sales,1,4,Medical,4,Female,3,5,Manager,4,Divorced,19517,15k+,3,False,11,3,3,1,32,3,2,7,0,0,6,3.2,High,False,,
RM859,53,46-55,False,Travel_Rarely,Research & Development,7,2,Medical,4,Female,3,5,Manager,3,Divorced,18606,15k+,3,False,18,3,2,1,26,6,3,7,7,4,7,3.0,Medium,False,,
RM957,56,55+,False,Travel_Rarely,Human Resources,8,4,Life Sciences,4,Male,3,5,Manager,2,Single,19717,15k+,6,False,14,3,1,0,36,4,3,7,3,7,7,2.5,Medium,False,,
RM1175,25,18-25,False,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,4,2,Manufacturing Director,3,Divorced,5206,5k-10k,1,False,17,3,3,2,7,6,3,7,7,0,7,3.2,High,False,,
RM1297,30,26-35,False,Travel_Rarely,Research & Development,10,3,Medical,1,Female,3,3,Manufacturing Director,3,Single,9667,5k-10k,9,False,14,3,2,0,9,3,3,7,7,0,2,2.2,Medium,False,,
RM847,35,26-35,False,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,2,3,Manufacturing Director,2,Divorced,10274,10k-15k,2,False,18,3,2,1,15,2,4,7,7,6,4,2.8,Medium,False,,
RM1233,35,26-35,False,Travel_Rarely,Research & Development,27,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,6883,5k-10k,2,False,16,3,2,1,17,3,3,7,7,0,7,3.0,Medium,False,,
RM1289,35,26-35,False,Non-Travel,Research & Development,2,2,Medical,2,Male,3,2,Manufacturing Director,4,Divorced,5762,5k-10k,2,False,14,3,3,1,15,6,3,7,7,1,7,3.0,Medium,False,,
RM883,36,36-45,False,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Female,1,3,Manufacturing Director,1,Divorced,10252,10k-15k,2,True,21,4,3,1,17,2,3,7,7,7,7,2.5,Medium,False,,
RM060,37,36-45,False,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,2,Manufacturing Director,3,Divorced,5993,5k-10k,1,False,18,3,3,1,7,2,4,7,5,0,7,2.8,Medium,False,,
RM200,38,36-45,False,Travel_Rarely,Research & Development,29,3,Technical Degree,4,Male,3,2,Manufacturing Director,4,Married,6261,5k-10k,3,False,18,3,1,1,9,3,1,7,7,1,7,2.5,Medium,False,,
RM1149,39,36-45,False,Travel_Rarely,Research & Development,10,5,Medical,2,Male,3,2,Manufacturing Director,1,Married,5377,5k-10k,2,False,13,3,4,3,10,3,3,7,7,7,7,2.5,Medium,False,,
RM202,49,46-55,False,Non-Travel,Research & Development,18,4,Life Sciences,4,Male,3,2,Manufacturing Director,4,Divorced,6804,5k-10k,1,True,15,3,1,2,7,0,3,7,7,1,7,3.0,Medium,False,,
RM906,29,26-35,False,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,4,Research Director,4,Divorced,16124,15k+,3,False,14,3,2,2,9,2,2,7,7,1,7,3.0,Medium,False,,
RM532,32,26-35,False,Travel_Rarely,Research & Development,3,2,Life Sciences,3,Female,3,3,Research Director,4,Single,11159,10k-15k,3,False,15,3,4,0,10,6,3,7,7,7,7,3.5,High,False,,
RM1011,55,46-55,False,Travel_Rarely,Research & Development,1,4,Medical,2,Male,4,4,Research Director,4,Divorced,14732,10k-15k,2,False,13,3,4,2,31,4,4,7,7,0,0,3.5,High,False,,
RM192,27,26-35,False,Travel_Rarely,Research & Development,9,3,Medical,4,Female,3,1,Research Scientist,2,Single,2279,Upto 5k,1,False,16,3,4,0,7,2,2,7,7,0,3,3.0,Medium,False,,
RM1335,27,26-35,False,Travel_Frequently,Research & Development,15,3,Life Sciences,4,Female,2,1,Research Scientist,1,Married,4774,Upto 5k,0,False,19,3,4,1,8,2,2,7,6,7,3,2.8,Medium,False,,
RM541,28,26-35,True,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,1,Research Scientist,2,Single,2216,Upto 5k,7,True,13,3,4,0,10,4,3,7,7,3,7,2.5,Medium,False,,
RM809,29,26-35,False,Travel_Rarely,Research & Development,28,4,Life Sciences,3,Female,3,1,Research Scientist,4,Divorced,2514,Upto 5k,4,False,22,4,1,1,11,1,3,7,5,1,7,2.8,Medium,False,,
RM824,29,26-35,False,Travel_Frequently,Research & Development,10,3,Life Sciences,4,Female,3,1,Research Scientist,2,Divorced,3291,Upto 5k,0,False,14,3,4,2,8,2,2,7,5,1,1,3.0,Medium,False,,
RM1086,31,26-35,True,Travel_Frequently,Research & Development,3,3,Life Sciences,4,Female,3,1,Research Scientist,3,Single,4084,Upto 5k,1,False,12,3,1,0,7,2,1,7,2,7,7,2.2,Medium,False,,
RM323,32,26-35,False,Travel_Rarely,Research & Development,2,4,Medical,1,Female,4,2,Research Scientist,4,Single,5055,5k-10k,7,False,16,3,3,0,10,0,2,7,7,0,7,2.5,Medium,False,,
RM1102,32,26-35,False,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Female,2,2,Research Scientist,2,Married,5878,5k-10k,3,False,12,3,1,1,12,2,3,7,1,2,5,2.5,Medium,False,,
RM1261,32,26-35,False,Non-Travel,Research & Development,5,4,Technical Degree,2,Male,3,1,Research Scientist,2,Single,2718,Upto 5k,2,False,14,3,2,0,12,3,3,7,7,0,7,2.2,Medium,False,,
RM433,34,26-35,False,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,2,1,Research Scientist,3,Divorced,2768,Upto 5k,3,False,12,3,3,1,14,3,3,7,3,5,7,3.2,High,False,,
RM354,37,36-45,False,Travel_Rarely,Research & Development,6,3,Medical,3,Male,4,2,Research Scientist,1,Divorced,5974,5k-10k,4,True,13,3,1,2,13,2,3,7,7,6,7,2.0,Low,False,,
RM1430,39,36-45,False,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,3,2,Research Scientist,4,Single,4108,Upto 5k,7,False,13,3,1,0,18,2,3,7,7,1,7,2.2,Medium,False,,
RM1306,54,46-55,False,Travel_Rarely,Research & Development,7,4,Medical,4,Female,3,2,Research Scientist,4,Married,6854,5k-10k,4,False,15,3,2,1,14,2,2,7,1,1,7,3.0,Medium,False,,
RM686,26,26-35,False,Travel_Frequently,Sales,1,3,Medical,3,Male,2,2,Sales Executive,1,Single,4294,Upto 5k,1,False,12,3,2,0,7,2,3,7,7,0,7,2.2,Medium,False,,
RM213,27,26-35,False,Travel_Frequently,Sales,20,3,Life Sciences,4,Female,3,2,Sales Executive,3,Single,9981,5k-10k,1,False,14,3,4,0,7,2,3,7,7,0,7,3.5,High,False,,
RM1394,27,26-35,False,Travel_Rarely,Sales,9,3,Marketing,4,Male,3,2,Sales Executive,4,Single,4105,Upto 5k,1,False,14,3,1,0,7,5,3,7,7,0,7,3.0,Medium,False,,
RM375,28,26-35,False,Travel_Rarely,Sales,9,4,Life Sciences,2,Male,3,2,Sales Executive,4,Single,5253,5k-10k,1,False,16,3,4,0,7,1,3,7,5,0,7,3.2,High,False,,
RM1365,28,26-35,False,Travel_Frequently,Sales,1,2,Life Sciences,3,Male,2,2,Sales Executive,4,Married,6834,5k-10k,1,True,12,3,3,1,7,2,3,7,7,0,7,3.2,High,False,,
RM344,29,26-35,False,Travel_Rarely,Sales,10,1,Marketing,4,Female,2,2,Sales Executive,2,Divorced,8268,5k-10k,1,True,14,3,1,2,7,2,3,7,7,1,7,2.5,Medium,False,,
RM1252,30,26-35,False,Travel_Rarely,Sales,15,2,Marketing,3,Male,2,3,Sales Executive,1,Divorced,7140,5k-10k,2,False,11,3,1,1,12,2,3,7,7,1,7,2.0,Low,False,,
RM125,31,26-35,True,Travel_Rarely,Sales,6,4,Life Sciences,2,Male,1,2,Sales Executive,3,Married,6172,5k-10k,4,True,18,3,2,0,12,3,2,7,7,7,7,2.2,Medium,False,,
RM322,31,26-35,False,Travel_Rarely,Sales,7,3,Marketing,4,Male,3,2,Sales Executive,4,Divorced,7547,5k-10k,4,False,12,3,4,3,13,3,3,7,7,1,7,3.8,High,False,,
RM485,31,26-35,False,Travel_Rarely,Sales,6,4,Medical,1,Male,4,2,Sales Executive,4,Divorced,5460,5k-10k,4,False,22,4,4,2,13,4,4,7,7,5,7,3.2,High,False,,
RM122,33,26-35,False,Non-Travel,Sales,22,2,Marketing,3,Male,3,2,Sales Executive,2,Married,6146,5k-10k,0,False,13,3,1,1,8,2,4,7,7,0,7,2.5,Medium,False,,
RM329,33,26-35,False,Travel_Frequently,Sales,10,3,Marketing,2,Male,2,2,Sales Executive,4,Single,4682,Upto 5k,3,False,14,3,3,0,9,6,2,7,7,0,1,2.8,Medium,False,,
RM871,35,26-35,False,Travel_Rarely,Sales,17,4,Life Sciences,3,Male,3,2,Sales Executive,1,Married,8966,5k-10k,3,True,15,3,4,3,15,2,3,7,7,1,7,2.8,Medium,False,,
RM709,36,36-45,False,Non-Travel,Sales,8,4,Technical Degree,1,Male,3,2,Sales Executive,4,Divorced,5079,5k-10k,4,False,13,3,4,2,12,3,3,7,7,0,7,3.0,Medium,False,,
RM519,38,36-45,False,Travel_Rarely,Sales,7,4,Marketing,4,Female,2,2,Sales Executive,4,Single,4028,Upto 5k,0,False,20,4,1,0,8,2,3,7,7,0,5,3.0,Medium,False,,
RM964,38,36-45,False,Travel_Rarely,Sales,2,2,Life Sciences,2,Female,3,2,Sales Executive,1,Divorced,6893,5k-10k,3,False,15,3,4,1,11,3,3,7,7,1,7,2.5,Medium,False,,
RM1125,39,36-45,False,Travel_Rarely,Sales,6,3,Medical,4,Male,4,3,Sales Executive,3,Married,8237,5k-10k,2,False,11,3,1,1,11,3,3,7,6,7,6,2.8,Medium,True,Рівень посади: 3; Стаж на посаді: 6; К-сть років з останнього підвищення: 7,"Спеціалісти Sales Executive 3-го рівня схильні покидати компанію після 6 років на посаді через кар'єрний застій. Варто перевірити можливість кар'єрного зростання для даного працівника, а також переглянути можливість заохочення опціонами/підвищенням."
RM769,40,36-45,False,Travel_Rarely,Sales,26,3,Marketing,3,Male,3,2,Sales Executive,1,Married,8396,5k-10k,1,False,14,3,2,1,8,3,2,7,7,7,5,2.0,Low,True,Рівень посади: 2; Стаж на посаді: 7; К-сть років з останнього підвищення: 7,Спеціалісти Sales Executive 2-го рівня зі стажем 6+ років схильні до відтоку після 6 років роботи без підвищення. Варто дізнатися про перспективи для даного працівника.
RM1317,43,36-45,False,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,3,2,Sales Executive,4,Married,5675,5k-10k,1,False,20,4,3,1,7,5,3,7,7,7,7,2.8,Medium,True,Рівень посади: 2; Стаж на посаді: 7; К-сть років з останнього підвищення: 7,Спеціалісти Sales Executive 2-го рівня зі стажем 6+ років схильні до відтоку після 6 років роботи без підвищення. Варто дізнатися про перспективи для даного працівника.
RM1032,46,46-55,True,Travel_Rarely,Sales,9,3,Marketing,1,Male,3,3,Sales Executive,4,Divorced,10096,10k-15k,4,False,11,3,1,1,28,1,4,7,7,4,3,2.5,Medium,False,,
RM533,47,46-55,False,Travel_Rarely,Sales,14,4,Marketing,4,Male,3,2,Sales Executive,1,Single,4960,Upto 5k,2,False,12,3,4,0,20,2,3,7,7,1,7,3.0,Medium,False,,
RM652,47,46-55,False,Travel_Rarely,Sales,2,2,Marketing,3,Female,3,2,Sales Executive,4,Married,4537,Upto 5k,0,True,22,4,1,1,8,2,3,7,6,7,7,2.8,Medium,True,Рівень посади: 2; Стаж на посаді: 6; К-сть років з останнього підвищення: 7,Спеціалісти Sales Executive 2-го рівня зі стажем 6+ років схильні до відтоку після 6 років роботи без підвищення. Варто дізнатися про перспективи для даного працівника.
RM377,51,46-55,False,Travel_Rarely,Sales,14,2,Life Sciences,3,Female,3,2,Sales Executive,4,Married,4936,Upto 5k,4,False,11,3,3,1,18,2,2,7,7,0,7,3.0,Medium,False,,
RM402,56,55+,False,Travel_Frequently,Sales,6,3,Life Sciences,3,Female,4,4,Sales Executive,1,Married,13212,10k-15k,9,False,11,3,4,3,36,0,2,7,7,7,7,2.5,Medium,False,,
RM479,25,18-25,False,Travel_Rarely,Sales,13,1,Medical,2,Male,3,1,Sales Representative,3,Married,2096,Upto 5k,1,False,11,3,3,0,7,1,3,7,4,0,6,2.8,Medium,False,,
RM676,31,26-35,False,Travel_Rarely,Sales,7,4,Life Sciences,2,Male,2,1,Sales Representative,3,Married,2329,Upto 5k,3,False,15,3,2,0,13,2,4,7,7,5,2,2.8,Medium,False,,
RM153,53,46-55,False,Travel_Rarely,Sales,6,2,Marketing,2,Male,3,2,Sales Representative,3,Married,2306,Upto 5k,2,True,20,4,4,1,13,3,1,7,7,4,5,2.5,Medium,False,,
RM303,28,26-35,False,Travel_Rarely,Research & Development,16,2,Medical,2,Male,4,2,Healthcare Representative,1,Single,5661,5k-10k,0,False,19,3,3,0,9,2,3,8,3,0,7,2.2,Medium,False,,
RM573,29,26-35,False,Travel_Rarely,Research & Development,27,3,Medical,2,Female,3,2,Healthcare Representative,3,Married,4335,Upto 5k,4,False,12,3,1,1,11,3,2,8,7,1,1,2.0,Low,False,,
RM1008,29,26-35,True,Travel_Frequently,Research & Development,14,1,Other,3,Female,3,3,Healthcare Representative,4,Single,7553,5k-10k,0,True,12,3,1,0,9,1,3,8,7,7,7,2.8,Medium,False,,
RM525,34,26-35,False,Travel_Rarely,Research & Development,9,3,Medical,4,Female,2,3,Healthcare Representative,2,Single,8621,5k-10k,1,False,14,3,2,0,9,3,4,8,7,7,7,3.0,Medium,False,,
RM1132,34,26-35,False,Travel_Frequently,Research & Development,10,4,Technical Degree,4,Male,2,2,Healthcare Representative,3,Married,5063,5k-10k,1,False,14,3,2,1,8,3,2,8,2,7,7,2.8,Medium,False,,
RM439,35,26-35,False,Travel_Rarely,Research & Development,16,3,Life Sciences,4,Male,3,3,Healthcare Representative,3,Married,7632,5k-10k,4,True,12,3,3,0,10,2,3,8,7,0,0,3.2,High,False,,
RM583,40,36-45,False,Travel_Frequently,Research & Development,2,2,Medical,3,Female,4,2,Healthcare Representative,2,Married,4244,Upto 5k,1,False,24,4,4,1,8,2,3,8,7,3,7,3.0,Medium,False,,
RM460,41,36-45,False,Non-Travel,Research & Development,2,4,Other,1,Female,2,2,Healthcare Representative,3,Single,6811,5k-10k,2,True,17,3,1,0,10,3,3,8,7,0,7,2.0,Low,False,,
RM1215,44,36-45,False,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,5k-10k,1,True,19,3,2,1,9,2,3,8,7,6,7,3.0,Medium,False,,
RM1055,49,46-55,False,Travel_Rarely,Research & Development,7,4,Life Sciences,3,Male,3,3,Healthcare Representative,2,Divorced,10466,10k-15k,3,False,14,3,2,2,29,3,3,8,7,0,7,2.5,Medium,False,,
RM807,52,46-55,False,Travel_Rarely,Research & Development,7,4,Life Sciences,2,Male,3,3,Healthcare Representative,2,Single,10445,10k-15k,7,False,19,3,4,0,18,4,3,8,6,4,0,2.8,Medium,False,,
RM746,55,46-55,False,Travel_Frequently,Research & Development,18,4,Medical,3,Male,3,2,Healthcare Representative,2,Married,6385,5k-10k,3,True,14,3,4,2,17,3,3,8,7,6,7,3.0,Medium,False,,
RM135,26,26-35,False,Travel_Rarely,Human Resources,25,1,Life Sciences,3,Female,3,1,Human Resources,3,Married,2942,Upto 5k,1,False,23,4,4,1,8,3,3,8,7,5,7,3.2,High,False,,
RM552,39,36-45,False,Travel_Rarely,Human Resources,3,3,Human Resources,3,Female,4,2,Human Resources,2,Married,6389,5k-10k,9,False,15,3,3,1,12,3,1,8,3,3,6,2.2,Medium,False,,
RM844,26,26-35,False,Travel_Rarely,Research & Development,3,4,Medical,1,Male,4,1,Laboratory Technician,4,Married,4420,Upto 5k,1,False,22,4,2,1,8,2,3,8,7,0,7,2.5,Medium,False,,
RM352,32,26-35,False,Travel_Rarely,Research & Development,2,3,Medical,3,Female,3,1,Laboratory Technician,2,Married,2370,Upto 5k,1,False,13,3,3,1,8,4,3,8,0,0,7,2.8,Medium,False,,
RM757,32,26-35,False,Non-Travel,Research & Development,29,4,Medical,4,Female,3,1,Laboratory Technician,3,Single,4025,Upto 5k,9,False,12,3,2,0,10,2,3,8,7,7,7,3.0,Medium,False,,
RM980,34,26-35,False,Travel_Rarely,Research & Development,29,3,Medical,2,Male,3,2,Laboratory Technician,3,Married,5429,5k-10k,4,False,13,3,1,2,10,1,3,8,7,7,7,2.2,Medium,False,,
RM841,35,26-35,False,Travel_Rarely,Research & Development,1,4,Medical,4,Male,2,1,Laboratory Technician,3,Married,2258,Upto 5k,6,False,12,3,2,1,10,2,3,8,0,1,7,3.0,Medium,False,,
RM173,36,36-45,False,Travel_Frequently,Research & Development,3,2,Medical,4,Male,3,1,Laboratory Technician,2,Single,2088,Upto 5k,4,False,12,3,3,0,13,3,2,8,7,7,2,2.8,Medium,False,,
RM208,36,36-45,False,Travel_Frequently,Research & Development,18,1,Medical,2,Female,3,1,Laboratory Technician,4,Single,2153,Upto 5k,1,False,13,3,1,0,8,2,3,8,1,1,,2.5,Medium,False,,
RM450,39,36-45,False,Travel_Frequently,Research & Development,8,1,Life Sciences,3,Female,3,1,Laboratory Technician,3,Married,3755,Upto 5k,1,False,11,3,1,1,8,3,3,8,3,0,7,2.5,Medium,False,,
RM1030,40,36-45,False,Non-Travel,Research & Development,9,4,Other,3,Male,3,2,Laboratory Technician,3,Divorced,3975,Upto 5k,3,False,11,3,3,2,11,2,4,8,7,0,7,3.2,High,False,,
RM316,43,36-45,False,Travel_Frequently,Research & Development,10,4,Life Sciences,3,Female,3,1,Laboratory Technician,4,Single,2455,Upto 5k,0,False,19,3,1,0,9,5,3,8,7,1,7,2.8,Medium,False,,
RM492,43,36-45,False,Travel_Frequently,Research & Development,9,5,Medical,4,Male,3,2,Laboratory Technician,3,Divorced,5679,5k-10k,3,True,13,3,2,1,10,3,3,8,7,4,7,3.0,Medium,False,,
RM1196,49,46-55,False,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,4,Manager,3,Single,15379,15k+,4,False,14,3,1,0,23,2,3,8,7,0,0,2.5,Medium,False,,
RM734,26,26-35,False,Travel_Rarely,Research & Development,2,2,Medical,4,Male,4,2,Manufacturing Director,4,Married,5472,5k-10k,1,False,12,3,2,0,8,2,3,8,7,1,3,3.2,High,False,,
RM1074,28,26-35,False,Travel_Rarely,Research & Development,29,1,Life Sciences,3,Male,1,2,Manufacturing Director,2,Married,6549,5k-10k,1,False,14,3,2,2,8,2,2,8,6,1,7,2.2,Medium,False,,
RM932,30,26-35,False,Non-Travel,Research & Development,9,2,Medical,3,Female,3,2,Manufacturing Director,3,Single,4695,Upto 5k,7,True,18,3,3,0,10,3,3,8,4,1,7,3.0,Medium,False,,
RM693,32,26-35,False,Travel_Rarely,Research & Development,3,4,Medical,3,Female,3,2,Manufacturing Director,1,Married,6725,5k-10k,1,False,12,3,3,1,8,2,4,8,7,6,3,2.8,Medium,False,,
RM612,35,26-35,False,Travel_Rarely,Research & Development,7,3,Other,3,Male,3,3,Manufacturing Director,3,Single,10221,10k-15k,3,False,21,4,2,0,17,3,4,8,5,1,6,3.0,Medium,False,,
RM1419,38,36-45,False,Travel_Frequently,Research & Development,6,4,Life Sciences,1,Male,2,2,Manufacturing Director,3,Married,5321,5k-10k,2,False,11,3,4,1,10,1,3,8,3,7,7,2.8,Medium,False,,
RM950,39,36-45,False,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,3,2,Manufacturing Director,3,Single,4534,Upto 5k,0,False,11,3,1,0,9,6,3,8,7,1,7,2.0,Low,False,,
RM813,43,36-45,False,Travel_Frequently,Research & Development,27,3,Life Sciences,3,Female,3,3,Manufacturing Director,1,Married,10820,10k-15k,8,False,11,3,3,1,18,1,3,8,7,0,1,2.5,Medium,False,,
RM724,46,46-55,False,Travel_Rarely,Research & Development,7,2,Medical,4,Male,3,3,Manufacturing Director,3,Divorced,10845,10k-15k,6,False,13,3,2,1,13,3,3,8,7,0,7,3.0,Medium,False,,
RM731,30,26-35,False,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,4,3,Research Director,1,Married,11416,10k-15k,0,True,12,3,3,3,9,4,2,8,7,1,7,2.0,Low,False,,
RM542,36,36-45,False,Non-Travel,Research & Development,8,3,Life Sciences,1,Female,4,3,Research Director,1,Married,11713,10k-15k,9,False,14,3,1,1,10,2,3,8,7,0,5,1.5,Low,False,,
RM899,43,36-45,False,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Male,1,5,Research Director,4,Married,19740,15k+,3,False,14,3,2,1,25,2,3,8,7,0,7,3.0,Medium,False,,
RM107,50,46-55,False,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,3,5,Research Director,2,Married,18172,15k+,3,True,19,3,1,0,28,1,2,8,3,0,7,1.5,Low,False,,
RM767,50,46-55,False,Travel_Rarely,Research & Development,2,4,Medical,2,Male,3,5,Research Director,3,Married,19237,15k+,2,True,11,3,4,1,29,2,2,8,1,7,7,2.8,Medium,False,,
RM615,26,26-35,True,Travel_Frequently,Research & Development,5,2,Medical,3,Female,2,1,Research Scientist,3,Married,2366,Upto 5k,1,True,14,3,1,1,8,2,3,8,7,1,7,2.5,Medium,False,,
RM913,26,26-35,False,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2875,Upto 5k,1,True,20,4,2,0,8,2,2,8,5,2,2,2.8,Medium,False,,
RM998,27,26-35,True,Travel_Rarely,Research & Development,17,4,Life Sciences,4,Female,3,1,Research Scientist,3,Single,2394,Upto 5k,1,True,13,3,4,0,8,2,3,8,2,7,7,3.5,High,False,,
RM789,28,26-35,False,Travel_Rarely,Research & Development,10,3,Other,3,Female,3,2,Research Scientist,3,Single,3660,Upto 5k,3,False,13,3,4,0,10,4,4,8,7,1,7,3.5,High,False,,
RM882,32,26-35,False,Travel_Frequently,Research & Development,2,2,Life Sciences,4,Female,3,2,Research Scientist,3,Single,4998,Upto 5k,4,True,14,3,4,0,10,2,3,8,7,0,7,3.5,High,False,,
RM004,33,26-35,False,Travel_Frequently,Research & Development,3,4,Life Sciences,4,Female,3,1,Research Scientist,3,Married,2909,Upto 5k,1,True,11,3,3,0,8,3,3,8,7,3,0,3.2,High,False,,
RM186,33,26-35,False,Travel_Rarely,Research & Development,14,3,Medical,4,Female,3,1,Research Scientist,2,Married,2756,Upto 5k,1,False,13,3,4,1,8,5,3,8,7,1,6,3.2,High,False,,
